ADM0_NAME,ADM1_NAME,year,month,ndvi,precip_mm,t2m_c,co_col_molm2,viirs_rad
Morocco,Rabat - Salé - Zemmour - Zaer,2019.0,7.0,0.25738457349440713,0.17350651407013984,22.879404449523474,0.02639335294314142,1.7704607328243473
Morocco,Souss - Massa - Draâ,2019.0,7.0,0.13142086906202047,0.8985290437287912,27.582012458694948,0.023687673384725483,0.3922494114775731
Morocco,Tadla - Azilal,2019.0,7.0,0.2619804731721867,2.130844907729505,23.849250228709398,0.023883250454333753,0.65438788057419
Morocco,Tanger - Tétouan,2019.0,7.0,0.37010011700242856,0.5587042425518552,23.191960778650074,0.026528682220619784,2.1207297892191153
Morocco,Taza - Al Hoceima - Taounate,2019.0,7.0,0.20333563040482472,1.8209055665660534,25.41044921067707,0.025338311926065712,0.7115337392126435
Morocco,Meknès - Tafilalet,2019.0,7.0,0.1510406768680807,0.9973415817021458,29.12897022983328,0.023714493207812565,0.3713820049439067
Morocco,Oriental,2019.0,7.0,0.13537124616647905,1.5339897261947413,28.200754843891687,0.024143023591372697,0.5720330739592578
Morocco,Chaouia - Ouardigha,2019.0,8.0,0.19658459798210107,0.6406393205689487,26.255856366516856,0.026356881315378295,1.0772082963272593
Morocco,Doukkala - Abda,2019.0,8.0,0.20849159523453775,0.08150529020364503,24.548502849980864,0.02716967995864057,0.8823913249956925
Morocco,Fès - Boulemane,2019.0,8.0,0.1733517087812216,5.188047392693923,26.28837745217053,0.024189122358761892,0.6476852674779048
Morocco,Gharb - Chrarda - Béni Hssen,2019.0,8.0,0.2914802255759235,0.25590873135311515,25.571498948647847,0.028071634535322597,1.1236462214676708
Morocco,Grand Casablanca,2019.0,8.0,0.21732437270496158,0.0,23.721700844980987,0.027987446164316154,19.092017335258976
Morocco,Guelmim - Es-Semara,2019.0,8.0,0.09421548023496384,2.513455725834078,30.62489656162843,0.025560924882813002,0.16773939300936136
Morocco,Laâyoune - Boujdour - Sakia El Hamra,2019.0,8.0,0.08862190336208564,0.05497342944651204,22.678214668619027,0.02710754106692511,0.20208628346554217
Morocco,Marrakech - Tensift - Al Haouz,2019.0,8.0,0.17897231969423452,1.888660746876498,26.169427847879952,0.02546257103830151,0.6733735389100799
Morocco,Rabat - Salé - Zemmour - Zaer,2019.0,8.0,0.2569587296684721,0.14990660094593325,25.22920342718552,0.026579638625767045,1.7793804615248505
Morocco,Souss - Massa - Draâ,2019.0,8.0,0.131372332562517,6.997642167126499,28.296229277452507,0.023587096693155795,0.3065171203018202
Morocco,Tadla - Azilal,2019.0,8.0,0.2701588736416485,5.5299559764368915,24.979139817052463,0.023659110105974535,0.604436788733021
Morocco,Tanger - Tétouan,2019.0,8.0,0.36743144574591435,0.5061737829219032,24.863838919441353,0.02687460040630585,2.1388906682896835
Morocco,Taza - Al Hoceima - Taounate,2019.0,8.0,0.2145276289349248,2.393909844104554,26.646080741430165,0.025677473454230975,0.6059461141641259
Morocco,Meknès - Tafilalet,2019.0,8.0,0.1554921203755617,8.014432119170442,28.994954080337088,0.0237581351624622,0.31492159599438274
Morocco,Oriental,2019.0,8.0,0.13886130500990213,6.982811686824274,28.154923070411552,0.024370393277520195,0.4786929311598964
Morocco,Chaouia - Ouardigha,2019.0,9.0,0.19542025975943916,6.868499432592056,23.718582782780437,0.026670548326294893,1.2158898193097025
Morocco,Doukkala - Abda,2019.0,9.0,0.20803520648636545,0.6864570951617188,23.101815162250894,0.02754452110822189,0.9825424548117754
Morocco,Fès - Boulemane,2019.0,9.0,0.17672165990750544,12.342492976004124,21.419135167714334,0.02412177496200095,0.7563081005876345
Morocco,Gharb - Chrarda - Béni Hssen,2019.0,9.0,0.28888614729675566,6.015521032961667,23.46823921012308,0.028247749029865796,1.2268830659611012
Morocco,Grand Casablanca,2019.0,9.0,0.22030035108239607,1.6372945268610697,22.51396166164094,0.028574798514425712,21.913434904879747
Morocco,Guelmim - Es-Semara,2019.0,9.0,0.09382573538047909,1.6501096260850965,27.03141796978005,0.024895974738703475,0.2527723961980195
Morocco,Laâyoune - Boujdour - Sakia El Hamra,2019.0,9.0,0.08831644465807308,0.0,22.2273534524044,0.026943305778049615,0.28914034386013715
Morocco,Marrakech - Tensift - Al Haouz,2019.0,9.0,0.17921198309246844,4.917356962359855,22.866266582468153,0.025408636575381394,0.7551890183316974
Morocco,Rabat - Salé - Zemmour - Zaer,2019.0,9.0,0.2579990590991236,8.157067848855494,22.86409968044187,0.027009153604175287,1.9820884151418248
Morocco,Souss - Massa - Draâ,2019.0,9.0,0.13606823346026456,7.5343518278404735,23.859885189537135,0.022987546679138517,0.4037221890422503
Morocco,Tadla - Azilal,2019.0,9.0,0.27138034581744164,10.721391417059587,20.798284880795634,0.02341000365435249,0.6737573416955365
Morocco,Tanger - Tétouan,2019.0,9.0,0.3639740419771148,10.758800859842442,22.06330625419489,0.027151618597496794,2.0990518696140095
Morocco,Taza - Al Hoceima - Taounate,2019.0,9.0,0.21747331926495922,17.605734932813842,22.60319578683649,0.025706491904914093,0.6799133641862316
